Domain,Problem,Experiment Name,Total Landmarks,Individual LMs,Disjunctions,Overall,Unary Methods,Unary Action,Overall Action,Overall Method
Monroe-Partially-Observable,pfile20-p-0080-provide-temp-heat-5.hddl,lmc-BD,14,5,9,28501,1,4,6343,22158
Monroe-Partially-Observable,pfile20-p-0080-provide-temp-heat-5.hddl,lmc-GZD,14,5,9,34924,1,4,8188,26736
Monroe-Partially-Observable,pfile20-p-0080-provide-temp-heat-5.hddl,lmc-BDpGZD,14,5,9,37174,1,4,10285,26889
Monroe-Partially-Observable,pfile20-p-0080-provide-temp-heat-5.hddl,lmc-VDM,13,4,9,30757,1,3,8379,22378
Monroe-Partially-Observable,pfile01-p-0014-fix-power-line-4.hddl,lmc,13,5,8,31003,1,4,9165,21838
Monroe-Partially-Observable,pfile01-p-0014-fix-power-line-4.hddl,lmc-BD,13,5,8,30764,1,4,9053,21711
Monroe-Partially-Observable,pfile01-p-0014-fix-power-line-4.hddl,lmc-GZD,13,5,8,33553,1,4,10293,23260
Monroe-Partially-Observable,pfile01-p-0014-fix-power-line-4.hddl,lmc-BDpGZD,13,5,8,34140,1,4,9561,24579
Monroe-Partially-Observable,pfile01-p-0014-fix-power-line-4.hddl,lmc-VDM,13,5,8,25453,1,4,7090,18363
Monroe-Partially-Observable,pfile07-p-0066-clear-road-wreck-10.hddl,lmc,16,6,10,32703,1,5,8055,24648
Monroe-Partially-Observable,pfile07-p-0066-clear-road-wreck-10.hddl,lmc-BD,16,6,10,28873,1,5,5713,23160
Monroe-Partially-Observable,pfile07-p-0066-clear-road-wreck-10.hddl,lmc-GZD,16,6,10,33030,1,5,7472,25558
Monroe-Partially-Observable,pfile07-p-0066-clear-road-wreck-10.hddl,lmc-BDpGZD,16,6,10,36961,1,5,10038,26923
Monroe-Partially-Observable,pfile07-p-0066-clear-road-wreck-10.hddl,lmc-VDM,16,6,10,28893,1,5,5838,23055
Monroe-Partially-Observable,pfile12-p-0031-provide-temp-heat-4.hddl,lmc,13,4,9,31236,1,3,7857,23379
Monroe-Partially-Observable,pfile12-p-0031-provide-temp-heat-4.hddl,lmc-BD,13,4,9,30774,1,3,7405,23369
Monroe-Partially-Observable,pfile12-p-0031-provide-temp-heat-4.hddl,lmc-GZD,13,4,9,35706,1,3,9672,26034
Monroe-Partially-Observable,pfile12-p-0031-provide-temp-heat-4.hddl,lmc-BDpGZD,13,4,9,31812,1,3,9864,21948
Monroe-Partially-Observable,pfile12-p-0031-provide-temp-heat-4.hddl,lmc-VDM,13,4,9,30274,1,3,8748,21526
Monroe-Partially-Observable,pfile11-p-0052-provide-temp-heat-10.hddl,lmc,16,7,9,31985,1,6,7624,24361
Monroe-Partially-Observable,pfile11-p-0052-provide-temp-heat-10.hddl,lmc-BD,17,7,10,36079,1,6,9052,27027
Monroe-Partially-Observable,pfile11-p-0052-provide-temp-heat-10.hddl,lmc-GZD,17,7,10,34762,1,6,11175,23587
Monroe-Partially-Observable,pfile11-p-0052-provide-temp-heat-10.hddl,lmc-BDpGZD,17,7,10,33979,1,6,10604,23375
Monroe-Partially-Observable,pfile11-p-0052-provide-temp-heat-10.hddl,lmc-VDM,16,7,9,30791,1,6,8122,22669
Monroe-Partially-Observable,pfile06-p-0090-quell-riot-7.hddl,lmc,15,6,9,29780,1,5,9198,20582
Monroe-Partially-Observable,pfile06-p-0090-quell-riot-7.hddl,lmc-BD,15,6,9,28866,1,5,7419,21447
Monroe-Partially-Observable,pfile06-p-0090-quell-riot-7.hddl,lmc-GZD,16,6,10,36186,1,5,10352,25834
Monroe-Partially-Observable,pfile06-p-0090-quell-riot-7.hddl,lmc-BDpGZD,16,6,10,34868,1,5,10235,24633
Monroe-Partially-Observable,pfile06-p-0090-quell-riot-7.hddl,lmc-VDM,14,6,8,28416,1,5,8399,20017
Monroe-Partially-Observable,pfile04-p-0027-plow-road-5.hddl,lmc,14,5,9,31261,1,4,7012,24249
Monroe-Partially-Observable,pfile04-p-0027-plow-road-5.hddl,lmc-BD,14,5,9,31863,1,4,7643,24220
Monroe-Partially-Observable,pfile04-p-0027-plow-road-5.hddl,lmc-GZD,14,5,9,39697,1,4,10548,29149
Monroe-Partially-Observable,pfile04-p-0027-plow-road-5.hddl,lmc-BDpGZD,14,5,9,38799,1,4,10877,27922
Monroe-Partially-Observable,pfile04-p-0027-plow-road-5.hddl,lmc-VDM,13,5,8,31285,1,4,7790,23495
Multiarm-Blocksworld,pfile_02_085.hddl,lmc,139,1,138,2334,1,0,831,1503
Multiarm-Blocksworld,pfile_02_085.hddl,lmc-BD,140,2,138,2285,1,1,836,1449
Multiarm-Blocksworld,pfile_02_085.hddl,lmc-GZD,145,12,133,1427,1,11,749,678
Multiarm-Blocksworld,pfile_02_085.hddl,lmc-BDpGZD,149,14,135,1473,1,13,756,717
Multiarm-Blocksworld,pfile_02_085.hddl,lmc-VDM,228,57,171,1415,1,56,656,759
Multiarm-Blocksworld,pfile_08_080.hddl,lmc,154,1,153,4816,1,0,2462,2354
Multiarm-Blocksworld,pfile_08_080.hddl,lmc-BD,154,1,153,4605,1,0,2440,2165
Multiarm-Blocksworld,pfile_08_080.hddl,lmc-GZD,152,8,144,3008,1,7,2357,651
Multiarm-Blocksworld,pfile_08_080.hddl,lmc-BDpGZD,156,17,139,3017,1,16,2372,645
Multiarm-Blocksworld,pfile_08_080.hddl,lmc-VDM,164,1,163,2569,1,0,1999,570
Multiarm-Blocksworld,pfile_02_025.hddl,lmc,53,1,52,493,1,0,194,299
Multiarm-Blocksworld,pfile_02_025.hddl,lmc-BD,56,1,55,605,1,0,219,386
Multiarm-Blocksworld,pfile_02_025.hddl,lmc-GZD,53,4,49,401,1,3,196,205
Multiarm-Blocksworld,pfile_02_025.hddl,lmc-BDpGZD,53,4,49,394,1,3,188,206
Multiarm-Blocksworld,pfile_02_025.hddl,lmc-VDM,56,1,55,302,1,0,170,132
Multiarm-Blocksworld,pfile_05_045.hddl,lmc,82,4,78,1784,1,3,830,954
Multiarm-Blocksworld,pfile_05_045.hddl,lmc-BD,75,1,74,1680,1,0,856,824
Multiarm-Blocksworld,pfile_05_045.hddl,lmc-GZD,87,17,70,1147,1,16,790,357
Multiarm-Blocksworld,pfile_05_045.hddl,lmc-BDpGZD,72,3,69,1129,1,2,780,349
Multiarm-Blocksworld,pfile_05_045.hddl,lmc-VDM,90,2,88,1292,1,1,727,565
Multiarm-Blocksworld,pfile_08_075.hddl,lmc,126,2,124,4530,1,1,2474,2056
Multiarm-Blocksworld,pfile_08_075.hddl,lmc-BD,134,3,131,5006,1,2,2442,2564
Multiarm-Blocksworld,pfile_08_075.hddl,lmc-GZD,134,14,120,2997,1,13,2399,598
Multiarm-Blocksworld,pfile_08_075.hddl,lmc-BDpGZD,134,12,122,2949,1,11,2341,608
Multiarm-Blocksworld,pfile_08_075.hddl,lmc-VDM,188,27,161,4445,1,26,2263,2182
Multiarm-Blocksworld,pfile_06_085.hddl,lmc,156,1,155,4537,1,0,2055,2482
Multiarm-Blocksworld,pfile_06_085.hddl,lmc-BD,163,3,160,4569,1,2,2024,2545
Multiarm-Blocksworld,pfile_06_085.hddl,lmc-GZD,165,20,145,2605,1,19,1944,661
Multiarm-Blocksworld,pfile_06_085.hddl,lmc-BDpGZD,168,20,148,2641,1,19,1964,677
Multiarm-Blocksworld,pfile_06_085.hddl,lmc-VDM,176,1,175,2992,1,0,1740,1252
Multiarm-Blocksworld,pfile_02_060.hddl,lmc,100,1,99,1642,1,0,545,1097
Multiarm-Blocksworld,pfile_02_060.hddl,lmc-BD,102,3,99,1630,1,2,541,1089
Multiarm-Blocksworld,pfile_02_060.hddl,lmc-GZD,103,10,93,931,1,9,479,452
Multiarm-Blocksworld,pfile_02_060.hddl,lmc-BDpGZD,106,12,94,922,1,11,470,452
Multiarm-Blocksworld,pfile_02_060.hddl,lmc-VDM,126,4,122,1165,1,3,421,744
Multiarm-Blocksworld,pfile_06_090.hddl,lmc,147,2,145,4352,1,1,2120,2232
Multiarm-Blocksworld,pfile_06_090.hddl,lmc-BD,146,3,143,4038,1,2,2126,1912
Multiarm-Blocksworld,pfile_06_090.hddl,lmc-GZD,154,13,141,2730,1,12,2031,699
Multiarm-Blocksworld,pfile_06_090.hddl,lmc-BDpGZD,156,14,142,2804,1,13,2051,753
Multiarm-Blocksworld,pfile_06_090.hddl,lmc-VDM,192,1,191,3155,1,0,1774,1381
Multiarm-Blocksworld,pfile_09_090.hddl,lmc,160,4,156,5912,1,3,3324,2588
Multiarm-Blocksworld,pfile_09_090.hddl,lmc-BD,157,1,156,6023,1,0,3274,2749
Multiarm-Blocksworld,pfile_09_090.hddl,lmc-GZD,166,17,149,4012,1,16,3247,765
Multiarm-Blocksworld,pfile_09_090.hddl,lmc-BDpGZD,161,12,149,3967,1,11,3190,777
Multiarm-Blocksworld,pfile_09_090.hddl,lmc-VDM,238,35,203,6421,1,34,3075,3346
Multiarm-Blocksworld,pfile_06_080.hddl,lmc,148,1,147,4062,1,0,1908,2154
Multiarm-Blocksworld,pfile_06_080.hddl,lmc-BD,148,1,147,4307,1,0,1944,2363
Multiarm-Blocksworld,pfile_06_080.hddl,lmc-GZD,158,20,138,2453,1,19,1842,611
Multiarm-Blocksworld,pfile_06_080.hddl,lmc-BDpGZD,157,14,143,2536,1,13,1859,677
Multiarm-Blocksworld,pfile_06_080.hddl,lmc-VDM,190,30,160,3791,1,29,1865,1926
Multiarm-Blocksworld,pfile_04_070.hddl,lmc,117,1,116,2369,1,0,1075,1294
Multiarm-Blocksworld,pfile_04_070.hddl,lmc-BD,120,2,118,2640,1,1,1109,1531
Multiarm-Blocksworld,pfile_04_070.hddl,lmc-GZD,121,11,110,1588,1,10,1028,560
Multiarm-Blocksworld,pfile_04_070.hddl,lmc-BDpGZD,127,10,117,1597,1,9,1042,555
Multiarm-Blocksworld,pfile_04_070.hddl,lmc-VDM,152,4,148,1955,1,3,905,1050
Multiarm-Blocksworld,pfile_02_065.hddl,lmc,98,1,97,1525,1,0,553,972
Multiarm-Blocksworld,pfile_02_065.hddl,lmc-BD,101,4,97,1749,1,3,566,1183
Multiarm-Blocksworld,pfile_02_065.hddl,lmc-GZD,104,12,92,1016,1,11,488,528
Multiarm-Blocksworld,pfile_02_065.hddl,lmc-BDpGZD,106,10,96,1015,1,9,499,516
Multiarm-Blocksworld,pfile_02_065.hddl,lmc-VDM,128,1,127,628,1,0,427,201
Multiarm-Blocksworld,pfile_06_020.hddl,lmc,44,1,43,510,1,0,304,206
Multiarm-Blocksworld,pfile_06_020.hddl,lmc-BD,43,1,42,416,1,0,308,108
Multiarm-Blocksworld,pfile_06_020.hddl,lmc-GZD,45,4,41,468,1,3,322,146
Multiarm-Blocksworld,pfile_06_020.hddl,lmc-BDpGZD,44,3,41,477,1,2,331,146
Multiarm-Blocksworld,pfile_06_020.hddl,lmc-VDM,58,3,55,800,1,2,321,479
Multiarm-Blocksworld,pfile_04_040.hddl,lmc,80,1,79,1595,1,0,664,931
Multiarm-Blocksworld,pfile_04_040.hddl,lmc-BD,79,1,78,1267,1,0,637,630
Multiarm-Blocksworld,pfile_04_040.hddl,lmc-GZD,81,9,72,959,1,8,628,331
Multiarm-Blocksworld,pfile_04_040.hddl,lmc-BDpGZD,75,3,72,939,1,2,619,320
Multiarm-Blocksworld,pfile_04_040.hddl,lmc-VDM,109,23,86,1209,1,22,577,632
Multiarm-Blocksworld,pfile_03_025.hddl,lmc,52,2,50,624,1,1,276,348
Multiarm-Blocksworld,pfile_03_025.hddl,lmc-BD,53,1,52,662,1,0,281,381
Multiarm-Blocksworld,pfile_03_025.hddl,lmc-GZD,53,5,48,463,1,4,252,211
Multiarm-Blocksworld,pfile_03_025.hddl,lmc-BDpGZD,53,7,46,460,1,6,262,198
Multiarm-Blocksworld,pfile_03_025.hddl,lmc-VDM,55,2,53,441,1,1,221,220
Multiarm-Blocksworld,pfile_04_055.hddl,lmc,113,2,111,2180,1,1,872,1308
Multiarm-Blocksworld,pfile_04_055.hddl,lmc-BD,108,3,105,1681,1,2,877,804
Multiarm-Blocksworld,pfile_04_055.hddl,lmc-GZD,114,11,103,1271,1,10,816,455
Multiarm-Blocksworld,pfile_04_055.hddl,lmc-BDpGZD,117,13,104,1273,1,12,829,444
Multiarm-Blocksworld,pfile_04_055.hddl,lmc-VDM,125,4,121,1515,1,3,726,789
Multiarm-Blocksworld,pfile_04_065.hddl,lmc,122,4,118,2136,1,3,1074,1062
Multiarm-Blocksworld,pfile_04_065.hddl,lmc-BD,120,1,119,2638,1,0,1090,1548
Multiarm-Blocksworld,pfile_04_065.hddl,lmc-GZD,118,6,112,1567,1,5,1030,537
Multiarm-Blocksworld,pfile_04_065.hddl,lmc-BDpGZD,128,15,113,1585,1,14,1048,537
Multiarm-Blocksworld,pfile_04_065.hddl,lmc-VDM,165,26,139,2448,1,25,999,1449
Multiarm-Blocksworld,pfile_06_030.hddl,lmc,68,1,67,1304,1,0,622,682
Multiarm-Blocksworld,pfile_06_030.hddl,lmc-BD,67,1,66,1187,1,0,610,577
Multiarm-Blocksworld,pfile_06_030.hddl,lmc-GZD,69,9,60,845,1,8,594,251
Multiarm-Blocksworld,pfile_06_030.hddl,lmc-BDpGZD,77,15,62,825,1,14,572,253
Multiarm-Blocksworld,pfile_06_030.hddl,lmc-VDM,67,1,66,762,1,0,539,223
Multiarm-Blocksworld,pfile_06_095.hddl,lmc,161,2,159,4682,1,1,2338,2344
Multiarm-Blocksworld,pfile_06_095.hddl,lmc-BD,158,4,154,4272,1,3,2316,1956
Multiarm-Blocksworld,pfile_06_095.hddl,lmc-GZD,190,40,150,2999,1,39,2230,769
Multiarm-Blocksworld,pfile_06_095.hddl,lmc-BDpGZD,174,18,156,3010,1,17,2238,772
Multiarm-Blocksworld,pfile_06_095.hddl,lmc-VDM,188,2,186,3477,1,1,2232,1245
Multiarm-Blocksworld,pfile_06_015.hddl,lmc,36,1,35,370,1,0,262,108
Multiarm-Blocksworld,pfile_06_015.hddl,lmc-BD,36,1,35,371,1,0,262,109
Multiarm-Blocksworld,pfile_06_015.hddl,lmc-GZD,37,2,35,517,1,1,281,236
Multiarm-Blocksworld,pfile_06_015.hddl,lmc-BDpGZD,37,2,35,517,1,1,281,236
Multiarm-Blocksworld,pfile_06_015.hddl,lmc-VDM,37,1,36,370,1,0,237,133
Multiarm-Blocksworld,pfile_04_060.hddl,lmc,118,5,113,2477,1,4,992,1485
Multiarm-Blocksworld,pfile_04_060.hddl,lmc-BD,111,2,109,2029,1,1,1025,1004
Multiarm-Blocksworld,pfile_04_060.hddl,lmc-GZD,139,34,105,1417,1,33,930,487
Multiarm-Blocksworld,pfile_04_060.hddl,lmc-BDpGZD,119,12,107,1446,1,11,963,483
Multiarm-Blocksworld,pfile_04_060.hddl,lmc-VDM,157,28,129,2012,1,27,867,1145
Multiarm-Blocksworld,pfile_02_010.hddl,lmc,24,1,23,117,1,0,59,58
Multiarm-Blocksworld,pfile_02_010.hddl,lmc-BD,24,1,23,116,1,0,59,57
Multiarm-Blocksworld,pfile_02_010.hddl,lmc-GZD,23,1,22,113,1,0,59,54
Multiarm-Blocksworld,pfile_02_010.hddl,lmc-BDpGZD,23,1,22,114,1,0,60,54
Multiarm-Blocksworld,pfile_02_010.hddl,lmc-VDM,23,1,22,116,1,0,58,58
Multiarm-Blocksworld,pfile_02_035.hddl,lmc,66,1,65,921,1,0,301,620
Multiarm-Blocksworld,pfile_02_035.hddl,lmc-BD,65,1,64,767,1,0,271,496
Multiarm-Blocksworld,pfile_02_035.hddl,lmc-GZD,66,7,59,543,1,6,265,278
Multiarm-Blocksworld,pfile_02_035.hddl,lmc-BDpGZD,67,5,62,541,1,4,264,277
Multiarm-Blocksworld,pfile_02_035.hddl,lmc-VDM,78,4,74,597,1,3,229,368
Multiarm-Blocksworld,pfile_02_090.hddl,lmc,155,2,153,2623,1,1,892,1731
Multiarm-Blocksworld,pfile_02_090.hddl,lmc-BD,157,3,154,2605,1,2,897,1708
Multiarm-Blocksworld,pfile_02_090.hddl,lmc-GZD,163,16,147,1550,1,15,802,748
Multiarm-Blocksworld,pfile_02_090.hddl,lmc-BDpGZD,163,12,151,1538,1,11,795,743
Multiarm-Blocksworld,pfile_02_090.hddl,lmc-VDM,184,4,180,1911,1,3,738,1173
Multiarm-Blocksworld,pfile_04_030.hddl,lmc,76,3,73,1039,1,2,410,629
Multiarm-Blocksworld,pfile_04_030.hddl,lmc-BD,71,1,70,767,1,0,398,369
Multiarm-Blocksworld,pfile_04_030.hddl,lmc-GZD,78,13,65,631,1,12,388,243
Multiarm-Blocksworld,pfile_04_030.hddl,lmc-BDpGZD,69,6,63,645,1,5,395,250
Multiarm-Blocksworld,pfile_04_030.hddl,lmc-VDM,70,1,69,750,1,0,371,379
Multiarm-Blocksworld,pfile_10_100.hddl,lmc,180,3,177,7010,1,2,3748,3262
Multiarm-Blocksworld,pfile_10_100.hddl,lmc-BD,181,3,178,6694,1,2,3741,2953
Multiarm-Blocksworld,pfile_10_100.hddl,lmc-GZD,183,15,168,4550,1,14,3705,845
Multiarm-Blocksworld,pfile_10_100.hddl,lmc-BDpGZD,191,18,173,4427,1,17,3619,808
Multiarm-Blocksworld,pfile_10_100.hddl,lmc-VDM,207,1,206,3754,1,0,3213,541
Multiarm-Blocksworld,pfile_04_020.hddl,lmc,53,4,49,559,1,3,261,298
Multiarm-Blocksworld,pfile_04_020.hddl,lmc-BD,52,1,51,670,1,0,268,402
Multiarm-Blocksworld,pfile_04_020.hddl,lmc-GZD,54,9,45,401,1,8,240,161
Multiarm-Blocksworld,pfile_04_020.hddl,lmc-BDpGZD,54,9,45,401,1,8,240,161
Multiarm-Blocksworld,pfile_04_020.hddl,lmc-VDM,59,7,52,560,1,6,224,336
Multiarm-Blocksworld,pfile_04_095.hddl,lmc,160,1,159,3513,1,0,1646,1867
Multiarm-Blocksworld,pfile_04_095.hddl,lmc-BD,158,1,157,3858,1,0,1664,2194
Multiarm-Blocksworld,pfile_04_095.hddl,lmc-GZD,171,18,153,2359,1,17,1554,805
Multiarm-Blocksworld,pfile_04_095.hddl,lmc-BDpGZD,164,11,153,2355,1,10,1588,767
Multiarm-Blocksworld,pfile_04_095.hddl,lmc-VDM,245,50,195,2891,1,49,1440,1451
Multiarm-Blocksworld,pfile_04_025.hddl,lmc,55,1,54,682,1,0,338,344
Multiarm-Blocksworld,pfile_04_025.hddl,lmc-BD,57,1,56,608,1,0,317,291
Multiarm-Blocksworld,pfile_04_025.hddl,lmc-GZD,58,6,52,518,1,5,318,200
Multiarm-Blocksworld,pfile_04_025.hddl,lmc-BDpGZD,58,6,52,501,1,5,316,185
Multiarm-Blocksworld,pfile_04_025.hddl,lmc-VDM,69,6,63,757,1,5,304,453
Multiarm-Blocksworld,pfile_06_075.hddl,lmc,131,3,128,3704,1,2,1877,1827
Multiarm-Blocksworld,pfile_06_075.hddl,lmc-BD,136,1,135,4436,1,0,1893,2543
Multiarm-Blocksworld,pfile_06_075.hddl,lmc-GZD,135,14,121,2399,1,13,1808,591
Multiarm-Blocksworld,pfile_06_075.hddl,lmc-BDpGZD,133,11,122,2440,1,10,1845,595
Multiarm-Blocksworld,pfile_06_075.hddl,lmc-VDM,188,24,164,4342,1,23,1674,2668
Multiarm-Blocksworld,pfile_04_005.hddl,lmc,19,1,18,97,1,0,50,47
Multiarm-Blocksworld,pfile_04_005.hddl,lmc-BD,19,1,18,96,1,0,50,46
Multiarm-Blocksworld,pfile_04_005.hddl,lmc-GZD,19,1,18,108,1,0,50,58
Multiarm-Blocksworld,pfile_04_005.hddl,lmc-BDpGZD,19,1,18,108,1,0,50,58
Multiarm-Blocksworld,pfile_04_005.hddl,lmc-VDM,20,1,19,103,1,0,53,50
Multiarm-Blocksworld,pfile_06_060.hddl,lmc,118,3,115,3019,1,2,1467,1552
Multiarm-Blocksworld,pfile_06_060.hddl,lmc-BD,115,2,113,2793,1,1,1457,1336
Multiarm-Blocksworld,pfile_06_060.hddl,lmc-GZD,118,10,108,1873,1,9,1387,486
Multiarm-Blocksworld,pfile_06_060.hddl,lmc-BDpGZD,125,17,108,1893,1,16,1411,482
Multiarm-Blocksworld,pfile_06_060.hddl,lmc-VDM,132,2,130,1914,1,1,1250,664
Multiarm-Blocksworld,pfile_01_010.hddl,lmc,24,16,8,119,1,15,41,78
Multiarm-Blocksworld,pfile_01_010.hddl,lmc-BD,24,16,8,119,1,15,41,78
Multiarm-Blocksworld,pfile_01_010.hddl,lmc-GZD,23,16,7,78,1,15,36,42
Multiarm-Blocksworld,pfile_01_010.hddl,lmc-BDpGZD,23,16,7,78,1,15,36,42
Multiarm-Blocksworld,pfile_01_010.hddl,lmc-VDM,27,20,7,105,1,19,32,73
Multiarm-Blocksworld,pfile_09_085.hddl,lmc,150,3,147,4945,1,2,2970,1975
Multiarm-Blocksworld,pfile_09_085.hddl,lmc-BD,155,4,151,5781,1,3,2949,2832
Multiarm-Blocksworld,pfile_09_085.hddl,lmc-GZD,165,19,146,3632,1,18,2935,697
Multiarm-Blocksworld,pfile_09_085.hddl,lmc-BDpGZD,162,19,143,3677,1,18,2953,724
Multiarm-Blocksworld,pfile_09_085.hddl,lmc-VDM,181,3,178,4409,1,2,2782,1627
Multiarm-Blocksworld,pfile_02_015.hddl,lmc,35,2,33,270,1,1,91,179
Multiarm-Blocksworld,pfile_02_015.hddl,lmc-BD,31,1,30,236,1,0,97,139
Multiarm-Blocksworld,pfile_02_015.hddl,lmc-GZD,33,4,29,191,1,3,85,106
Multiarm-Blocksworld,pfile_02_015.hddl,lmc-BDpGZD,33,4,29,198,1,3,91,107
Multiarm-Blocksworld,pfile_02_015.hddl,lmc-VDM,34,2,32,228,1,1,88,140
Multiarm-Blocksworld,pfile_02_005.hddl,lmc,18,1,17,81,1,0,34,47
Multiarm-Blocksworld,pfile_02_005.hddl,lmc-BD,18,1,17,81,1,0,34,47
Multiarm-Blocksworld,pfile_02_005.hddl,lmc-GZD,15,1,14,56,1,0,32,24
Multiarm-Blocksworld,pfile_02_005.hddl,lmc-BDpGZD,15,1,14,56,1,0,32,24
Multiarm-Blocksworld,pfile_02_005.hddl,lmc-VDM,18,1,17,78,1,0,34,44
Multiarm-Blocksworld,pfile_06_025.hddl,lmc,54,1,53,786,1,0,483,303
Multiarm-Blocksworld,pfile_06_025.hddl,lmc-BD,56,1,55,979,1,0,496,483
Multiarm-Blocksworld,pfile_06_025.hddl,lmc-GZD,54,4,50,692,1,3,483,209
Multiarm-Blocksworld,pfile_06_025.hddl,lmc-BDpGZD,55,4,51,699,1,3,490,209
Multiarm-Blocksworld,pfile_06_025.hddl,lmc-VDM,76,5,71,1129,1,4,475,654
Multiarm-Blocksworld,pfile_06_005.hddl,lmc,20,1,19,152,1,0,84,68
Multiarm-Blocksworld,pfile_06_005.hddl,lmc-BD,20,1,19,187,1,0,94,93
Multiarm-Blocksworld,pfile_06_005.hddl,lmc-GZD,19,1,18,166,1,0,85,81
Multiarm-Blocksworld,pfile_06_005.hddl,lmc-BDpGZD,18,1,17,138,1,0,79,59
Multiarm-Blocksworld,pfile_06_005.hddl,lmc-VDM,19,1,18,140,1,0,76,64
Multiarm-Blocksworld,pfile_04_100.hddl,lmc,176,2,174,3567,1,1,1656,1911
Multiarm-Blocksworld,pfile_04_100.hddl,lmc-BD,179,4,175,3920,1,3,1704,2216
Multiarm-Blocksworld,pfile_04_100.hddl,lmc-GZD,182,13,169,2366,1,12,1573,793
Multiarm-Blocksworld,pfile_04_100.hddl,lmc-BDpGZD,175,15,160,2372,1,14,1587,785
Multiarm-Blocksworld,pfile_04_100.hddl,lmc-VDM,198,5,193,2441,1,4,1511,930
Multiarm-Blocksworld,pfile_06_055.hddl,lmc,111,1,110,2426,1,0,1186,1240
Multiarm-Blocksworld,pfile_06_055.hddl,lmc-BD,117,4,113,2626,1,3,1201,1425
Multiarm-Blocksworld,pfile_06_055.hddl,lmc-GZD,110,5,105,1585,1,4,1149,436
Multiarm-Blocksworld,pfile_06_055.hddl,lmc-BDpGZD,113,6,107,1604,1,5,1172,432
Multiarm-Blocksworld,pfile_06_055.hddl,lmc-VDM,113,1,112,1232,1,0,1039,193
Multiarm-Blocksworld,pfile_02_100.hddl,lmc,156,4,152,2043,1,3,958,1085
Multiarm-Blocksworld,pfile_02_100.hddl,lmc-BD,160,7,153,2779,1,6,949,1830
Multiarm-Blocksworld,pfile_02_100.hddl,lmc-GZD,168,18,150,1696,1,17,873,823
Multiarm-Blocksworld,pfile_02_100.hddl,lmc-BDpGZD,165,15,150,1668,1,14,857,811
Multiarm-Blocksworld,pfile_02_100.hddl,lmc-VDM,197,1,196,1235,1,0,736,499
Multiarm-Blocksworld,pfile_10_095.hddl,lmc,165,2,163,6227,1,1,3733,2494
Multiarm-Blocksworld,pfile_10_095.hddl,lmc-BD,170,1,169,7286,1,0,3775,3511
Multiarm-Blocksworld,pfile_10_095.hddl,lmc-GZD,169,13,156,4295,1,12,3545,750
Multiarm-Blocksworld,pfile_10_095.hddl,lmc-BDpGZD,169,15,154,4355,1,14,3600,755
Multiarm-Blocksworld,pfile_10_095.hddl,lmc-VDM,232,33,199,6427,1,32,3509,2918
Multiarm-Blocksworld,pfile_04_085.hddl,lmc,170,3,167,3473,1,2,1373,2100
Multiarm-Blocksworld,pfile_04_085.hddl,lmc-BD,170,1,169,3546,1,0,1420,2126
Multiarm-Blocksworld,pfile_04_085.hddl,lmc-GZD,167,13,154,1993,1,12,1334,659
Multiarm-Blocksworld,pfile_04_085.hddl,lmc-BDpGZD,172,15,157,1982,1,14,1312,670
Multiarm-Blocksworld,pfile_04_085.hddl,lmc-VDM,175,2,173,2644,1,1,1195,1449
Multiarm-Blocksworld,pfile_02_045.hddl,lmc,85,1,84,1196,1,0,401,795
Multiarm-Blocksworld,pfile_02_045.hddl,lmc-BD,89,1,88,987,1,0,399,588
Multiarm-Blocksworld,pfile_02_045.hddl,lmc-GZD,88,9,79,716,1,8,357,359
Multiarm-Blocksworld,pfile_02_045.hddl,lmc-BDpGZD,87,5,82,699,1,4,357,342
Multiarm-Blocksworld,pfile_02_045.hddl,lmc-VDM,93,1,92,531,1,0,301,230
Multiarm-Blocksworld,pfile_04_015.hddl,lmc,33,1,32,424,1,0,222,202
